PRIMARY_SAMPLE_UNIT,YEAR,STATION_NR,DEPTH,MAX_HARD_RELIEF,MAX_SOFT_RELIEF,AVG_HARD_RELIEF,PCT_SAND,PCT_HARD_BOTTOM,PCT_RUBBLE,PCT_CORAL,PCT_OCTO,PCT_SPONGE,LAT_DEGREES,LON_DEGREES
5149,2019,,,,,,,,,,,,18.31739,-64.83159
5149,2019,1,10.3632,1.1,1.8,0.432,30,40,30,5,20,20,18.31739,-64.83159
5152,2019,1,26.0604,0.8,0.875,0.29325,2.5,97.5,0,4,4,5,18.31569,-65.14133
5155,2019,1,2.1336,0.3,0.55,0.18125,32.5,52.5,15,7.5,15,2.5,18.32039,-64.83918
5156,2019,1,11.5824,1.275,0.7,0.4996875,25,75,0,8.5,12.5,3.5,18.32084,-64.83787
5158,2019,1,1.9812,0.3,0.125,0.10625,25,13,62,4,0,0,18.32031,-64.94493
5161,2019,1,1.9812,0.2,0.2,0.1125,60,40,0,1,5,0,18.32161,-64.84222
5162,2019,1,16.002,0.6,0.4,0.18325,32.5,37.5,30,1.5,1,16.5,18.32246,-64.83115
5163,2019,1,18.8976,1.85,0.95,1.15,12.5,87.5,0,3.5,14.5,7,18.32392,-64.64929
5164,2019,1,4.8768,2.1,1,0.92875,4,95.5,0.5,3.5,22.5,3,18.32327,-64.83224
5165,2019,1,23.4696,6.35,0.7,2.774625,17.5,82.5,0,27.5,7,3.5,18.32474,-64.67939
5166,2019,1,27.5844,0.4,0.3,0.1205,95,5,0,0,0,25,18.3222,-64.9869
5167,2019,1,2.5908,0.7,0.35,0.216,25,65,10,1.5,1,4.5,18.32358,-64.83534
5169,2019,1,13.1064,0.825,0.725,0.20325,5,94.5,0.5,4,4.5,5,18.32652,-64.8318
5171,2019,1,25.6032,3,0.8,1.205,15,85,0,20,6,2.5,18.3278,-64.68114
5175,2019,1,6.5532,1.2,0.55,0.36625,35,65,0,3.5,2,7,18.32953,-64.84408
5177,2019,1,8.9916,1.1,0.55,0.5005,15,80,5,8,6,8.5,18.32859,-64.9714
5178,2019,1,2.8956,1.15,0.4,0.5625,5,85,10,3,0.5,5.5,18.32867,-64.96524
5182,2019,1,21.336,1.85,1.15,0.40875,15,80,5,4,6,5.5,18.33353,-64.66028
5183,2019,1,4.4196,1.055,0.85,0.2548875,22.5,27.5,50,3,1.5,1,18.33448,-64.67661
5188,2019,1,6.5532,2.75,1.1,1.24875,2.5,92.5,5,8,10.5,3,18.33613,-64.66216
5195,2019,1,11.1252,0.45,0.7,0.16625,20,70,10,2.5,8,3,18.33817,-64.68954
5197,2019,1,10.3632,1.05,0.955,0.41025,15,80,5,5.5,5.5,2.5,18.3386,-64.69287
5198,2019,1,9.2964,0.55,0.9,0.15375,10,72.5,17.5,2.5,6,4.5,18.33869,-64.69099
5199,2019,1,29.5656,0.3,0.3,0.1125,17.5,80,2.5,1,1,15,18.33851,-64.65443
5201,2019,1,18.1356,1.3,1.15,0.64,0,95,5,9.5,9,5,18.34006,-64.68481
5202,2019,1,6.096,2.75,0.8,0.53875,7.5,92.5,0,4,8,2.5,18.33612,-65.07932
5203,2019,1,5.7912,1.4,0.8,0.555,27.5,60,12.5,4,10.5,1,18.3414,-64.68978
5204,2019,1,3.9624,1.7,0.35,0.5575,7.5,92.5,0,3,0.5,1.5,18.33896,-64.97864
5205,2019,1,2.7432,0.7,0.2,0.3555,32.5,57.5,10,3,0.5,2.5,18.34151,-64.67462
5206,2019,1,10.3632,1.75,1.05,0.369375,42.5,57.5,0,13.5,17.5,10,18.33835,-65.07545
5210,2019,1,14.3256,3.25,1.5,0.543875,15,65,20,15.5,15,4,18.34313,-64.67967
5213,2019,1,17.6784,3.1,1,0.88,7.5,90,2.5,16,7,3,18.344,-64.68122
5214,2019,1,8.5344,0.7,0.95,0.26,10,70,20,6,9.5,5,18.34394,-64.70085
5215,2019,1,3.3528,0.95,0.2,0.32125,15,67.5,17.5,2,3,1.5,18.34386,-64.69389
5216,2019,1,6.4008,5,1.2,1.4325,12.5,72.5,15,5,12,3,18.34404,-64.68362
5218,2019,1,5.7912,1.5,1.1,0.3675,45,45,10,2,12.5,2.5,18.34426,-64.66076
5221,2019,1,5.334,0.25,0.15,0.10625,85,5,10,0.5,2.5,3,18.34413,-64.7892
5224,2019,1,4.8768,1.275,0.95,0.5528125,12.5,77.5,10,2,10,3,18.34545,-64.68666
5226,2019,1,19.2024,0.55,0.275,0.14075,1,79,20,3.5,3,21.5,18.34232,-65.06933
5227,2019,1,20.8788,1.75,0.95,0.6725,35,65,0,15,7.5,12.5,18.34514,-64.79599
5228,2019,1,4.7244,0.55,0.3,0.2525,20,67.5,12.5,2,2.5,6,18.34585,-64.69306
5230,2019,1,5.1816,1.85,1.15,0.95775,15,80,5,6,12,2,18.34619,-64.68567
5232,2019,1,22.7076,2,1.5,0.80325,20,80,0,6.5,6,4.5,18.34685,-64.6521
5235,2019,1,8.5344,2.5,0,1.13,0.5,90,9.5,1,0,4.5,18.36089,-64.81772
5236,2019,1,6.4008,0.75,0.5,0.2925,45,37.5,17.5,2,4,6.5,18.34722,-64.69317
5238,2019,1,2.7432,1.15,0.825,0.6075,7.5,87.5,5,5.5,5.5,5.5,18.34678,-64.68306
5240,2019,1,24.6888,0.1,0.1,0.1,0,10,90,0,0,0,18.34445,-65.05365
5240,2019,,,,,,,,,,,,18.34445,-65.05365
5242,2019,1,11.5824,0.89,0.725,0.32125,27.5,60,12.5,12.5,12.5,10,18.34517,-64.98805
5243,2019,1,4.4196,0.45,0.45,0.15,57.5,37.5,5,6,0,6.5,18.34524,-64.9838
5244,2019,1,6.5532,0.6,1.5,0.13525,1,99,0,4,52.5,5,18.34649,-64.85886
5245,2019,1,1.6764,1.15,0.35,0.332,50,42.5,7.5,17.5,0.5,4.5,18.34787,-64.69319
5247,2019,1,21.9456,0.1,0.3,0.1,0.5,0.5,99,0,0,0,18.34506,-65.05332
5248,2019,1,3.048,1.25,0.125,0.35125,25,72.5,2.5,2,1,1,18.3452,-65.0148
5249,2019,1,10.0584,1.3,0.725,0.47625,7.5,85,7.5,17.5,12.5,7.5,18.3487,-64.70312
5250,2019,1,6.858,0.35,0.275,0.11875,87.5,5,7.5,5,5,7.5,18.34879,-64.67526
5251,2019,1,5.0292,1,0.4,0.24875,7.5,90,2.5,2.5,0.5,2.5,18.34621,-64.98628
5252,2019,1,15.3924,1.05,1.25,0.36,50,50,0,4.5,5,2,18.34888,-64.69945
5253,2019,1,14.9352,4.25,1.75,0.6705,17.5,77.5,5,5,3,4,18.34895,-64.69425
5254,2019,1,7.1628,1,0.95,0.26875,50,35,15,1.5,6.5,5.5,18.34924,-64.70334
5257,2019,1,23.622,0.75,0.45,0.22875,60,40,0,5.5,7.5,13.5,18.34947,-64.80126
5261,2019,1,10.668,2.6,1,1.06,12.5,87.5,0,17.5,20,5,18.35056,-64.67926
5264,2019,1,3.81,0.725,0.8,0.19875,60,25,15,2,7,10,18.35104,-64.69871
5265,2019,1,7.62,1.1,0.65,0.33625,12.5,75,12.5,8,8,5,18.35123,-64.69519
5267,2019,1,8.5344,1.2,0.45,0.38125,20,65,15,7,4.5,5,18.35169,-64.69667
5272,2019,1,17.9832,1.55,1,0.25525,70,22.5,7.5,7,8.5,5.5,18.35165,-64.81258
5273,2019,1,13.8684,1.355,1.505,0.2573875,2.5,92.5,5,2,20,12.5,18.35213,-64.78978
5274,2019,1,3.5052,0.43,0.1,0.14775,15,42.5,42.5,1.5,2,1.5,18.35272,-64.69666
5275,2019,1,26.0604,1.5,0.4,0.5925,45,55,0,2.5,2,3,18.35292,-64.6507
5278,2019,1,5.0292,0.7,0.5,0.3175,30,65,5,3,3.5,4.5,18.35236,-64.76995
5281,2019,1,3.048,2.75,0.35,1.282625,15,80,5,1.5,1,2.5,18.35312,-64.69332
5282,2019,1,16.6116,1.05,1.5,0.4075,12.5,80,7.5,15,12,6.5,18.35225,-64.83119
5284,2019,1,16.9164,0.5,1.6,0.334,15,80,5,1.5,50,13.5,18.35327,-64.80804
5286,2019,1,15.6972,0.8,1.4,0.44,5,92.5,2.5,6.5,27.5,4.5,18.35304,-64.87707
5287,2019,1,15.8496,0.5,1.15,0.14575,12.5,87.5,0,1,27.5,15,18.35378,-64.80805
5288,2019,1,7.9248,0.8,0.65,0.27625,5,65,30,1.5,3.5,3,18.35407,-64.77852
5289,2019,1,19.5072,2.75,1.35,1.2205,12.5,87.5,0,15,20,15,18.34166,-64.79162
5291,2019,1,19.05,0.8,1.4,0.26375,37.5,60,2.5,8.5,22.5,12.5,18.35435,-64.83512
5292,2019,1,21.4884,0.8,0.85,0.2275,65,35,0,3.5,22.5,60,18.35458,-64.8189
5293,2019,1,19.05,1.325,1.525,0.636875,7.5,85,7.5,4,25,10,18.35596,-64.67781
5295,2019,1,2.5908,0.6,0.25,0.22,17.5,30,52.5,2.5,2,2,18.35542,-64.75578
5296,2019,1,21.4884,0.25,0.35,0.10125,2.5,5,92.5,1,1,4.5,18.35489,-64.87332
5297,2019,1,13.5636,0.5,1.7,0.2925,7.5,87.5,5,1,57,15,18.35609,-64.79483
5299,2019,1,3.2004,1.5,0.15,0.51875,2.5,97.5,0,4,1.5,2,18.35607,-64.75687
5300,2019,1,1.3716,0.25,0.2,0.10125,85,15,0,1,0,1.5,18.35626,-64.74826
5301,2019,1,26.67,0.7,1.1,0.119,2.5,97.5,0,1,12,20,18.3566,-64.84384
5302,2019,1,23.0124,0.575,1.25,0.11075,20,80,0,1.5,27.5,17.5,18.35684,-64.7856
5303,2019,1,4.1148,2.5,1.5,0.7015,25,72.5,2.5,9.5,18,7.5,18.3578,-64.68685
5304,2019,1,21.0312,7,0.85,1.09625,3,97,0,10,27.5,10,18.35758,-64.84124
5305,2019,1,13.5636,2.2,1.2,0.8925,2.5,97.5,0,15.5,9,5.5,18.35745,-64.77106
5306,2019,1,24.0792,0.75,1.5,0.3825,5,92.5,2.5,1.5,35,19,18.35693,-64.79994
5307,2019,1,18.4404,0.1,0.15,0.1,5,80,15,1,3,1.5,18.35765,-64.79048
5310,2019,1,9.6012,3.5,0.7,0.97525,0,75,25,6.5,17.5,3.5,18.3573,-64.84726
5311,2019,1,19.05,1,1.55,0.364,22.5,70,7.5,1,35,14.5,18.3582,-64.7962
5313,2019,1,20.2692,1.95,1.45,0.97,15,85,0,11.5,16.5,3,18.35846,-64.78782
5314,2019,1,6.7056,1.05,0.75,0.3225,45,35,20,8,9,3.5,18.3588,-64.80797
5316,2019,1,6.096,1.3,1.6,0.3645,7.5,82.5,10,5,12.5,5,18.35921,-64.81164
5317,2019,1,10.2108,0.75,1.25,0.31125,0,95,5,10,15.5,4,18.35968,-64.75918
5319,2019,1,8.5344,0.95,1.2,0.295,1,96.5,2.5,2,6.5,3.5,18.36018,-64.7612
5320,2019,1,11.1252,1.9,0.6,0.71,0,95,5,3.5,11,3,18.35979,-64.83487
5321,2019,1,5.6388,0.7,1.1,0.22875,0,100,0,3.5,14,2,18.35826,-65.03353
5322,2019,1,3.2004,0.65,0.45,0.127,72.5,20,7.5,12,6,2,18.36073,-64.80513
5323,2019,1,23.0124,0.95,1.55,0.32125,22.5,72.5,5,8,13.5,7,18.36066,-64.78476
5324,2019,1,21.0312,0.85,1.05,0.2625,10,87.5,2.5,3,10.5,6,18.3617,-64.68441
5325,2019,1,7.9248,2.9,0.5,1.03375,0,75,25,1.5,3.5,3.5,18.36093,-64.81731
5326,2019,1,21.0312,6.3,1,2.2625,12.5,87.5,0,16.5,9.5,3.5,18.36136,-64.76777
5327,2019,1,2.7432,0.6,0.85,0.2325,15,80,5,7.5,32.5,7.5,18.36243,-64.70586
5328,2019,1,6.858,1.505,1.65,0.5363125,0.5,99,0.5,2.5,11,3.5,18.36171,-64.77119
5332,2019,1,7.7724,0.4,1,0.12875,85,10,5,1,24.5,11,18.36297,-64.69468
5334,2019,1,20.7264,2.9,0.65,0.6025,3.5,94,2.5,9,24.5,5,18.36328,-64.65954
5335,2019,1,15.8496,1.65,1.2,0.605,2.5,90,7.5,6.5,8.5,1,18.3628,-64.77025
5337,2019,1,18.4404,0.155,0.25,0.1,95,0,5,0,0,0,18.36353,-64.69392
5338,2019,1,5.4864,0.95,0.7,0.25875,0.5,94.5,5,2,6,1.5,18.36276,-64.80892
5339,2019,1,21.6408,1.55,1.15,0.853125,5,90,5,10,15,6,18.36301,-64.78274
5341,2019,1,11.5824,0.275,0.275,0.11875,70,20,10,1,2,2,18.3634,-64.74548
5343,2019,1,21.6408,0.8,0.7,0.2375,20,62.5,17.5,4.5,7.5,8,18.36465,-64.68853
5347,2019,1,19.5072,0.155,1.15,0.1025,50,35,15,1,32.5,10,18.36471,-64.69464
5349,2019,1,2.8956,0.475,0.575,0.135,40,40,20,0.5,5,2.5,18.3649,-64.72755
5350,2019,1,12.3444,3,1.625,0.5545,20,77.5,2.5,6.5,10,7.5,18.36496,-64.72667
5351,2019,1,25.2984,0.55,0.75,0.22,15,84,1,7,20,7.5,18.36378,-64.88008
5352,2019,1,11.43,1,1.1,0.28875,5,80,15,4,9,5,18.36457,-64.8093
5353,2019,1,12.8016,1.325,1.255,0.501875,0,99,1,2.5,13.5,2,18.36292,-65.02037
5354,2019,1,24.0792,1.95,1.1,1.1575,1,98.5,0.5,4,3.5,6.5,18.36336,-65.02853
5355,2019,1,15.6972,0.55,1.4,0.1785,2.5,97.5,0,10.5,10,3,18.36332,-65.02435
5358,2019,1,25.4508,0.625,0.75,0.16025,5,95,0,8,8,5.5,18.36366,-65.03087
5359,2019,1,6.858,0.455,0.405,0.209,47.5,50,2.5,3.5,12.5,12.5,18.36604,-64.8037
5360,2019,1,25.6032,0.8,0.85,0.23125,57.5,37.5,5,2,5,2,18.36637,-64.77414
5362,2019,1,15.8496,0.65,0.45,0.2525,2.5,90,7.5,6,4,2.5,18.36637,-64.76074
5363,2019,1,17.0688,0.35,0.85,0.13125,45,45,10,1.5,9,3,18.36717,-64.68621
5364,2019,1,26.5176,1.2,1.05,0.3205,35,60,5,7,10.5,4.5,18.36677,-64.77773
5365,2019,1,2.5908,1.15,1.35,0.537,24,65,11,7,19,14,18.36704,-64.73352
5366,2019,1,9.144,0.6,1.2,0.22625,5,92.5,2.5,2.5,13.5,6.5,18.36718,-64.72384
5367,2019,1,19.3548,0.2,0.35,0.1,37.5,42.5,20,0.5,0.5,2.5,18.36755,-64.69539
5370,2019,1,9.2964,0.8,0.75,0.27625,20,79.5,0.5,7.5,25,1,18.36522,-65.00958
5371,2019,1,16.1544,0.35,0.255,0.13125,77.5,12.5,10,0.5,2,3,18.36821,-64.71956
5372,2019,1,20.8788,0.45,0.3,0.11625,90,10,0,1,1,1.5,18.36812,-64.70771
5373,2019,1,27.1272,0.2,0.25,0.1,72.5,20,7.5,1,1,1,18.36827,-64.69142
5375,2019,1,26.5176,1.9,0.65,1.02875,17.5,82.5,0,15,5,4,18.36793,-64.77278
5376,2019,1,20.574,0.5,0.55,0.1825,12.5,57.5,30,1,3,3,18.3686,-64.70538
5377,2019,1,17.6784,0.6,0.85,0.19875,5,87.5,7.5,5.5,11,17.5,18.36735,-64.90222
5379,2019,1,25.908,0.15,0.625,0.1,65,0,35,0,0,0,18.36919,-64.69141
5384,2019,1,16.6116,0.95,1.15,0.385,1,98.5,0.5,6,9.5,1.5,18.36764,-65.01245
5385,2019,1,2.7432,2.2,1,0.65625,2.5,90,7.5,3.5,19.5,24.5,18.3701,-64.75266
5386,2019,1,21.9456,0.3,1.15,0.1125,2.5,92.5,5,1,34,5.5,18.37046,-64.71635
5387,2019,1,18.1356,0.905,0.95,0.19375,15,35,50,1.5,16.5,11,18.37045,-64.6871
5388,2019,1,23.7744,0.3,0.5,0.14375,10,45,45,1,1,5,18.37119,-64.6997
5389,2019,1,16.002,0.575,1.305,0.3125,25,65,10,2,30,13,18.37096,-64.6842
5391,2019,1,27.5844,0.55,0.75,0.1145,0,100,0,1,22.5,3.5,18.36972,-64.87875
5392,2019,1,15.3924,0.25,0.75,0.1125,22.5,47.5,30,1,29,2.5,18.37152,-64.69463
5393,2019,1,8.2296,1,1.25,0.34875,5,95,0,7,12.5,12.5,18.36963,-64.93726
5394,2019,1,21.0312,0.3,0.25,0.125,60,25,15,1,2,3,18.37196,-64.7316
5396,2019,1,26.67,0.25,0.2,0.1125,62.5,25,12.5,1,1.5,2,18.37218,-64.68498
5397,2019,1,28.0416,1.625,0.8,0.6639375,17.5,67.5,15,6,3,3.5,18.36898,-65.04202
5398,2019,1,22.86,0.65,0.9,0.15375,20,70,10,3.5,10,7.5,18.37206,-64.72274
5403,2019,1,9.7536,2.65,0.7,0.868125,10,90,0,1,3.5,1.5,18.37235,-64.75175
5404,2019,1,18.288,0.4,0.7,0.16,35,60,5,1.5,8.5,3.5,18.37258,-64.7353
5406,2019,1,17.526,0.65,1.15,0.225,50,30,20,2,18.5,15,18.37276,-64.7518
5407,2019,1,15.3924,0.6,0.85,0.33575,0,95,5,17,7,6,18.37092,-64.99301
5408,2019,1,12.0396,1.1,1.3,0.6095,5.5,89,5.5,16.5,17.5,1,18.37083,-64.99265
5409,2019,1,6.858,2,1.5,0.51175,20,60,20,1.5,34,14.5,18.37321,-64.74704
5412,2019,1,10.8204,0.7,1.7,0.3125,15,77.5,7.5,1,35,14,18.37331,-64.74142
5414,2019,1,22.098,0.875,0.825,0.305,3.5,91.5,5,27.5,6,5,18.37184,-64.99259
5415,2019,1,8.382,0.7,0.45,0.27925,15,85,0,7.5,6.5,10,18.37254,-64.93107
5416,2019,1,17.526,0.3,0.2,0.1375,70,25,5,1,12,4.5,18.3744,-64.74444
5420,2019,1,18.288,0.8,0.75,0.3525,2.5,95,2.5,10.5,12,3.5,18.37321,-64.99168
5421,2019,1,25.4508,0.275,0.325,0.1375,12.5,72.5,15,1,7,12.5,18.37576,-64.74283
5423,2019,1,25.146,0.25,0.8,0.1125,2.5,95,2.5,3,19.5,10,18.37615,-64.74023
5426,2019,1,3.2004,0.35,0.75,0.125,15,60,25,1.5,4,4,18.37464,-64.93342
5427,2019,1,24.6888,0.575,0.625,0.129,25,30,45,0.5,3.5,3,18.37699,-64.73164
5429,2019,1,9.2964,1.7,1.1,0.50375,5,67.5,27.5,4,10,5,18.3769,-64.93736
5432,2019,1,12.0396,1.05,0.975,0.40125,15,82.5,2.5,11,7,3,18.37882,-64.97709
5433,2019,1,4.7244,1.95,0.7,0.61875,5,67.5,27.5,3,5,0,18.37956,-64.93827
5435,2019,1,3.9624,1.4,0.45,0.221,15,77.5,7.5,5,1.5,2,18.38238,-64.97422
5437,2019,1,27.1272,0.475,1.4,0.15025,2.5,97.5,0,4,20,10,18.38283,-65.05736
5445,2019,1,9.6012,0.35,1,0.1225,1,96.5,2.5,5,15,5,18.40246,-64.89965
5450,2019,1,15.5448,2.8,0.7,0.9475,0,100,0,2,5,6,18.40479,-65.05035
5451,2019,1,17.6784,1.45,1.3,0.59,7.5,87.5,5,12.5,15,5,18.40649,-64.91302
5452,2019,1,26.9748,0.35,0.15,0.15625,22.5,17.5,60,2,6,7.5,18.40772,-65.04788
5453,2019,1,14.1732,4.5,0.575,1.825,0,100,0,9,9,4,18.4152,-64.90993
9001,2019,1,27.432,1.6,0.8,0.42125,7.5,90,2.5,15.5,2.5,4.5,18.25424,-64.76896
9002,2019,1,29.1084,1,1.15,0.385,8.5,90,1.5,15.5,7,5.5,18.26874,-64.72695
9003,2019,1,27.5844,0.6,1.05,0.24125,2,98,0,6.5,9,2.5,18.27028,-64.72111
9004,2019,1,27.5844,0.7,1.75,0.41125,7.5,90,2.5,7.5,10,6.5,18.27117,-64.71876
9005,2019,1,27.1272,1.85,0.9,0.575625,10,77.5,12.5,6.5,8.5,5.5,18.27685,-64.96787
9006,2019,1,28.3464,1.7,0.85,0.88625,10,90,0,10.5,11,5.5,18.27984,-64.77939
9007,2019,1,21.1836,1.35,1.25,0.4225,7.5,82.5,10,6.5,11.5,5.5,18.28082,-64.94783
9008,2019,1,28.3464,0.25,0.3,0.10625,27.5,45,27.5,1.5,1,2.5,18.28233,-64.95762
9009,2019,1,26.3652,0.65,0.5,0.355,1,99,0,11.5,2,4,18.28285,-64.94638
9010,2019,1,17.3736,1.1,0.45,0.55,12.5,85,2.5,22.5,1.5,5,18.29706,-64.83201
9011,2019,1,25.6032,1.2,1.05,0.54125,5,95,0,12.5,13,4.5,18.27322,-64.87982
9012,2019,1,29.1084,0.9,1.05,0.44375,7.5,92.5,0,20,8.5,4.5,18.27695,-64.86391
9013,2019,1,22.86,1.3,0.9,0.455,7.5,92.5,0,7.5,4,3.5,18.28146,-64.85756
9014,2019,1,19.2024,1.25,1.15,0.54,7.5,77.5,15,6,14,5,18.28185,-64.91425
9015,2019,1,28.6512,2.35,0.8,0.8875,0,100,0,18,3,3.5,18.28266,-64.92677
9016,2019,1,28.0416,1,0.4,0.38,10,82.5,7.5,1.5,1.5,2,18.28412,-64.82346
9017,2019,1,22.5552,0.5,0.55,0.177,27.5,62.5,10,1.5,1.5,6.5,18.28447,-64.89285
9018,2019,1,24.2316,2.1,0.8,0.74125,5,95,0,8,3,3.5,18.28946,-64.88262
9019,2019,1,20.4216,1.1,0.85,0.53,30,70,0,6.5,9,6,18.2924,-64.88178
9020,2019,1,21.6408,2,0.6,0.72,2.5,97.5,0,18.5,2.5,2.5,18.29307,-64.87802
9021,2019,1,13.2588,2.55,1,0.893125,12.5,80,7.5,7.5,8.5,3,18.27835,-64.88934
9022,2019,1,9.7536,2,0.3,0.6225,35,55,10,2,1.5,2,18.2945,-64.8153
9023,2019,1,11.2776,2,1.1,0.77,5,95,0,4.5,22.5,9.5,18.29514,-64.81211
9024,2019,1,4.572,2.1,0.55,0.75375,7.5,85,7.5,11,4.5,1.5,18.29684,-64.81585
9025,2019,1,7.3152,3.55,0.95,1.6835,7.5,82.5,10,6,11,4,18.29925,-64.82129
9026,2019,1,7.4676,0.4,0.3,0.25,0,97.5,2.5,3,3,7.5,18.30033,-64.82046
9028,2019,1,9.906,5.35,0.65,2.555625,2.5,87.5,10,8,6.5,5,18.30386,-64.84805
9029,2019,1,3.9624,0.45,0.7,0.129,10,82.5,7.5,1.5,3,1.5,18.30695,-64.82721
9030,2019,1,4.8768,0.7,0.4,0.2775,7.5,80,12.5,1.5,1.5,9,18.30691,-64.8236
9031,2019,1,6.4008,1.4,1.05,0.4125,15,67.5,17.5,6,12.5,3,18.29683,-64.81531
9032,2019,1,4.8768,1.5,0.75,0.61375,5,85,10,6,5,4,18.29723,-64.81667
9033,2019,1,10.3632,2.1,0.8,0.82875,10,82.5,7.5,11.5,10,4.5,18.29766,-64.83002
9034,2019,1,12.4968,0.625,1.05,0.22875,10,87.5,2.5,5.5,16.5,6.5,18.29716,-64.82562
9035,2019,1,8.0772,0.75,1.15,0.245,30,65,5,4,12.5,4.5,18.3005,-64.83089
9037,2019,1,12.4968,0.55,0.9,0.2225,5,85,10,8.5,12.5,5,18.30104,-64.83348
9038,2019,1,8.0772,1.3,0.55,0.5625,5,67.5,27.5,3.5,2.5,3.5,18.30506,-64.84585
9040,2019,1,13.4112,1.55,1.35,0.500625,17.5,65,17.5,4,12.5,2.5,18.31439,-64.82277
9050,2019,1,14.0208,0.6,1.15,0.19875,5,87.5,7.5,3,10,7.5,18.29662,-64.82084
9060,2019,1,12.4968,0.75,1.05,0.26125,10,87.5,2.5,4.5,19.5,5,18.30131,-64.83423
9072,2019,1,7.0104,1.05,1.2,0.3425,12.5,72.5,15,6.5,17.5,5.5,18.29706,-64.81573
9075,2019,1,8.382,1.2,0.75,0.395,15,70,15,5.5,10,5.5,18.30072,-64.83079
9076,2019,1,7.9248,0.85,0.75,0.24625,40,52.5,7.5,2,4.5,3,18.30081,-64.83062
9101,2019,1,18.8976,1.65,1.4,0.62375,10,80,10,10.5,10.5,3,17.77625,-64.68324
9102,2019,1,24.0792,2,1.4,0.8525,10,85,5,16,11.5,8,17.77753,-64.68005
9103,2019,1,24.6888,1.5,2.25,0.55925,12.5,82.5,5,13,12.5,3,17.77823,-64.6767
9104,2019,1,24.2316,1.8,1.65,0.99125,5,95,0,15.5,20,12,17.77887,-64.67392
9105,2019,1,18.7452,1,1.2,0.46125,10,82.5,7.5,7,18,3.5,17.78033,-64.66451
9106,2019,1,16.764,1.1,1.4,0.4325,7.5,77.5,15,11.5,16.5,7.5,17.78076,-64.65997
9107,2019,1,12.954,1.7,0.85,0.63375,40,60,0,7.5,15,3.5,17.78223,-64.61984
9108,2019,1,10.5156,1.025,0.725,0.46375,37.5,50,12.5,12,6.5,3,17.78323,-64.61533
9109,2019,1,9.906,1.3,1.1,0.57275,12.5,77.5,10,13.5,12.5,6.5,17.78455,-64.61259
9110,2019,1,28.0416,0.425,1.7,0.144,2.5,97.5,0,1.5,15,5,17.81074,-64.63154
9111,2019,1,12.4968,1,0.75,0.44325,25,72.5,2.5,12.5,24,9,17.76869,-64.61782
9112,2019,1,19.812,2.15,0.8,1.2575,10,90,0,20,16.5,5,17.77641,-64.59288
9113,2019,1,15.3924,1.9,1.9,0.996,15,80,5,18.5,27.5,6.5,17.78169,-64.59877
9115,2019,1,12.8016,2.45,1.5,1.276875,17.5,75,7.5,4.5,16,2.5,17.78318,-64.59455
9117,2019,1,13.1064,1.8,1.8,0.579,32.5,60,7.5,10,30,6,17.78909,-64.60036
9120,2019,1,12.954,1.45,0.8,0.515625,7.5,87.5,5,3.5,31,4,17.7987,-64.59336
9123,2019,1,9.906,2.35,0.625,0.81625,5,85,10,6.5,2,1,17.76474,-64.6135
9124,2019,1,2.286,0.35,0.7,0.1125,0,100,0,3.5,7.5,3,17.76652,-64.64549
9125,2019,1,9.144,0.95,0.65,0.3635,25,57.5,17.5,7,14,2,17.78347,-64.61504
9126,2019,1,9.6012,4.8,0.95,1.76275,25,75,0,3.5,15,2.5,17.78598,-64.60804
9127,2019,1,10.3632,2.4,1.4,1.095,11,89,0,2.5,16,2.5,17.79013,-64.61016
9128,2019,1,2.8956,0.95,0.5,0.3125,17.5,62.5,20,2,6,1,17.78923,-64.63394
9129,2019,1,10.3632,3.4,1.65,1.215,24,76,0,3.5,11,3.5,17.79325,-64.61805
9131,2019,1,11.43,1.45,1.1,0.6575,7.5,82.5,10,9.5,25,4.5,17.78051,-64.59657
9132,2019,1,11.7348,1.7,1.15,0.72275,11.5,75,13.5,2.5,9,3,17.78303,-64.59328
9133,2019,1,9.144,3.8,1.325,1.4825,1,54,45,4,10.5,1.5,17.78489,-64.60127
9134,2019,1,9.906,3.75,0.9,2.02125,0,100,0,6.5,12.5,5,17.78737,-64.60407
9135,2019,1,11.8872,3.85,1.35,1.466875,20,75,5,6.5,15,5,17.78991,-64.60881
9141,2019,1,22.4028,1.7,1.05,0.85,15,85,0,20.5,11,9,17.77566,-64.68509
9142,2019,1,21.9456,1.075,1,0.7025,10,87.5,2.5,5.5,12.5,4,17.77592,-64.68449
9143,2019,1,26.5176,1.85,1.1,1.0305,17.5,82.5,0,21,12.5,7.5,17.77638,-64.68368
9144,2019,1,12.8016,1.5,0.9,0.87375,6.5,91,2.5,4,15,3,17.77768,-64.67726
9145,2019,1,21.7932,1.4,0.9,0.78,7.5,90,2.5,7,13.5,4.5,17.77849,-64.67526
9146,2019,1,14.3256,1.45,1.25,0.79875,2.5,95,2.5,17.5,20,10,17.77816,-64.675
9147,2019,1,11.8872,0.525,0.9,0.32125,10,87.5,2.5,4.5,15,5,17.77964,-64.66693
9149,2019,1,11.43,0.8,1.05,0.31375,10,90,0,8,19,8.5,17.7801,-64.66211
9152,2019,1,17.3736,2.05,1.6,0.96125,0,100,0,15,30,7,17.77565,-64.59181
9153,2019,1,15.5448,1.45,1.4,0.67625,2.5,95,2.5,8.5,24,4.5,17.77903,-64.59604
